WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94702,20141023,0152,11,FEW020 BKN049 OVC080, , 7.00, ,-RA, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,28, ,010, ,37, ,29.64, , , , , ,29.66, ,AA, ,0.03, ,29.66,
94702,20141023,0250,11,BKN021 BKN065 OVC110, ,10.00, , , ,52, ,11.0, ,49, ,9.4, ,46, ,8.0, , 80, ,23, ,360, ,33, ,29.63, , , , , ,M, ,SP, , , ,29.65,
94702,20141023,0252,11,BKN021 BKN070 OVC110, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,25, ,360, ,33, ,29.63, , , , , ,29.65, ,AA, ,0.02, ,29.65,
94702,20141023,0352,11,BKN022 BKN055 OVC085, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,28, ,010, ,37, ,29.63, , , , , ,29.65, ,AA, ,  T, ,29.65,
94702,20141023,0403,11,SCT022 BKN055 OVC100, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,29, ,010, ,36, ,29.63, , , , , ,M, ,SP, , , ,29.65,
94702,20141023,0412,11,BKN023 BKN055 OVC100, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,28, ,010, ,37, ,29.64, , , , , ,M, ,SP, , , ,29.66,
94702,20141023,0427,11,SCT023 BKN050 OVC100, ,10.00, ,-RA, ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,23, ,360, ,31, ,29.63, , , , , ,M, ,SP, , , ,29.65,
94702,20141023,0435,11,BKN023 BKN070 OVC100, ,10.00, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,21, ,010, ,31, ,29.64, , , , , ,M, ,SP, , , ,29.66,
94702,20141023,0452,11,BKN025 BKN038 OVC070, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, ,22, ,010, ,30, ,29.64, , , , , ,29.66, ,AA, ,  T, ,29.66,
94702,20141023,0504,11,SCT026 OVC037, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, ,22, ,360, ,28, ,29.64, , , , , ,M, ,SP, , , ,29.66,
94702,20141023,0550,11,BKN022 BKN027 OVC037, ,10.00, ,-RA, ,52, ,11.0, ,49, ,9.4, ,46, ,8.0, , 80, ,21, ,360, ,32, ,29.63, , , , , ,M, ,SP, , , ,29.65,
94702,20141023,0552,11,BKN023 OVC036, ,10.00, ,-RA, ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, , 83, ,20, ,360, ,32, ,29.62, , , , , ,29.64, ,AA, ,  T, ,29.64,
94702,20141023,0652,11,OVC021, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, ,21, ,360, ,37, ,29.63, , , , , ,29.65, ,AA, ,  T, ,29.65,
94702,20141023,0752,11,BKN023 OVC075, ,10.00, ,-RA, ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, ,21, ,360, ,34, ,29.60, , , , , ,29.62, ,AA, ,  T, ,29.62,
94702,20141023,0801,11,SCT023 OVC080, ,10.00, ,-RA, ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, ,25, ,010, ,33, ,29.61, , , , , ,M, ,SP, , , ,29.63,
94702,20141023,0849,11,BKN025 BKN065 OVC100, ,10.00, ,-RA, ,55, ,13.0, ,51, ,10.7, ,48, ,9.0, , 77, ,15, ,360, ,30, ,29.63, , , , , ,M, ,SP, , , ,29.65,
94702,20141023,0852,11,BKN025 BKN065 OVC095, ,10.00, ,-RA, ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, , 77, ,16, ,010, ,23, ,29.63, , , , , ,29.65, ,AA, ,  T, ,29.65,
94702,20141023,0952,11,OVC026, ,10.00, , , ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, , 75, ,17, ,350, ,29, ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141023,1052,11,OVC028, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, ,17, ,010, ,26, ,29.64, , , , , ,29.66, ,AA, , , ,29.66,
94702,20141023,1152,11,OVC025, ,10.00, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, , 80, ,10, ,330, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141023,1252,11,OVC023, ,10.00, ,-RA, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,15, ,330, , , ,29.62, , , , , ,29.64, ,AA, ,  T, ,29.64,
94702,20141023,1341,11,SCT028 BKN035 OVC070, ,10.00, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, , 83, ,21, ,340, ,30, ,29.61, , , , , ,M, ,SP, , , ,29.63,
94702,20141023,1352,11,FEW028 BKN050 OVC080, ,10.00, , , ,54, ,12.2, ,51, ,10.4, ,48, ,8.9, , 80, ,16, ,350, ,25, ,29.61, , , , , ,29.63, ,AA, , , ,29.63,
94702,20141023,1443,11,FEW018 BKN026 BKN039, ,10.00, , , ,55, ,12.8, ,51, ,10.4, ,47, ,8.3, , 75, ,17, ,340, ,31, ,29.61, , , , , ,M, ,SP, , , ,29.63,
94702,20141023,1452,11,FEW017 BKN026 OVC040, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, ,17, ,340, ,28, ,29.61, , , , , ,29.63, ,AA, , , ,29.63,
94702,20141023,1552,11,BKN021 OVC026, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, ,16, ,330, ,24, ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141023,1621,11,FEW021 BKN037 OVC050, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, ,14, ,330, , , ,29.64, , , , , ,M, ,SP, , , ,29.66,
94702,20141023,1652,11,FEW085, ,10.00, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, , 77, ,11, ,340, , , ,29.64, , , , , ,29.66, ,AA, , , ,29.66,
94702,20141023,1752,11,BKN085, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, ,17, ,340, ,25, ,29.66, , , , , ,29.68, ,AA, , , ,29.68,
94702,20141023,1852,11,FEW065 OVC090, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, ,14, ,330, ,24, ,29.67, , , , , ,29.69, ,AA, , , ,29.69,
94702,20141023,1952,11,FEW025 SCT055 OVC075, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, ,16, ,340, ,24, ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141023,2052,11,OVC085, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, ,14, ,330, ,24, ,29.69, , , , , ,29.71, ,AA, ,  T, ,29.71,
94702,20141023,2127,11,BKN025 OVC090, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, ,11, ,330, , , ,29.70, , , , , ,M, ,SP, , , ,29.72,
94702,20141023,2152,11,FEW017 BKN025 OVC095, ,10.00, , , ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, ,10, ,330, , , ,29.70, , , , , ,29.72, ,AA, , , ,29.72,
94702,20141023,2217,11,SCT026 OVC095, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, ,10, ,320, , , ,29.71, , , , , ,M, ,SP, , , ,29.73,
94702,20141023,2252,11,FEW030 OVC090, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, ,13, ,330, , , ,29.71, , , , , ,29.73, ,AA, , , ,29.73,
94702,20141023,2352,11,BKN042 OVC060, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, ,10, ,330, , , ,29.71, , , , , ,29.73, ,AA, , , ,29.73,
94702,20141024,0052,11,FEW042 OVC060, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, ,13, ,320, ,25, ,29.70, , , , , ,29.72, ,AA, , , ,29.72,
94702,20141024,0152,11,OVC090, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, ,13, ,340, ,23, ,29.70, , , , , ,29.72, ,AA, , , ,29.72,
94702,20141024,0252,11,BKN055 OVC070, ,10.00, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, , 80, , 9, ,320, , , ,29.71, , , , , ,29.73, ,AA, , , ,29.73,
94702,20141024,0352,11,SCT034 BKN050 BKN090, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, , 9, ,320, , , ,29.72, , , , , ,29.74, ,AA, , , ,29.74,
94702,20141024,0452,11,FEW022 BKN044 OVC065, ,10.00, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, , 9, ,330, ,17, ,29.74, , , , , ,29.76, ,AA, , , ,29.76,
94702,20141024,0517,11,OVC048, ,10.00, ,-RA, ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, , 77, ,10, ,320, , , ,29.75, , , , , ,M, ,SP, , , ,29.77,
94702,20141024,0552,11,OVC055, ,10.00, ,-RA, ,50, ,10.0, ,48, ,8.6, ,45, ,7.2, , 83, ,10, ,320, , , ,29.75, , , , , ,29.77, ,AA, ,0.01, ,29.77,
94702,20141024,0652,11,BKN050 OVC075, , 7.00, ,RA, ,49, ,9.4, ,47, ,8.3, ,45, ,7.2, , 86, ,10, ,320, , , ,29.76, , , , , ,29.78, ,AA, ,0.04, ,29.78,
94702,20141024,0752,11,SCT080 OVC095, ,10.00, ,-RA, ,50, ,10.0, ,48, ,8.8, ,46, ,7.8, , 86, , 7, ,300, , , ,29.77, , , , , ,29.78, ,AA, ,0.06, ,29.79,
94702,20141024,0852,11,SCT015 SCT029 OVC043, ,10.00, , , ,50, ,10.0, ,48, ,9.1, ,47, ,8.3, , 90, ,16, ,320, , , ,29.77, , , , , ,29.79, ,AA, ,0.01, ,29.79,
94702,20141024,0905,11,BKN017 OVC041, ,10.00, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, , 86, ,14, ,320, ,21, ,29.77, , , , , ,M, ,SP, , , ,29.79,
94702,20141024,0952,11,BKN020, ,10.00, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, , 77, ,11, ,330, ,24, ,29.77, , , , , ,29.79, ,AA, , , ,29.79,
94702,20141024,1038,11,SCT026 BKN040, ,10.00, , , ,55, ,12.8, ,50, ,9.9, ,45, ,7.2, , 69, ,18, ,340, ,25, ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141024,1050,11,BKN026 BKN041, ,10.00, , , ,55, ,13.0, ,50, ,9.9, ,45, ,7.0, , 69, ,16, ,330, ,25, ,29.76, , , , , ,M, ,SP, , , ,29.78,
94702,20141024,1052,11,BKN026 BKN041, ,10.00, , , ,55, ,12.8, ,50, ,9.9, ,45, ,7.2, , 69, ,14, ,340, ,25, ,29.76, , , , , ,29.77, ,AA, , , ,29.78,
94702,20141024,1152,11,OVC027, ,10.00, , , ,55, ,12.8, ,49, ,9.7, ,44, ,6.7, , 67, ,15, ,330, ,22, ,29.75, , , , , ,29.77, ,AA, , , ,29.77,
94702,20141024,1252,11,OVC029, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, ,13, ,320, ,22, ,29.74, , , , , ,29.75, ,AA, , , ,29.76,
94702,20141024,1308,11,OVC030, ,10.00, , , ,55, ,12.8, ,49, ,9.7, ,44, ,6.7, , 67, ,15, ,330, , , ,29.73, , , , , ,M, ,SP, , , ,29.75,
94702,20141024,1352,11,OVC031, ,10.00, , , ,57, ,13.9, ,51, ,10.4, ,45, ,7.2, , 64, ,11, ,340, ,22, ,29.74, , , , , ,29.76, ,AA, , , ,29.76,
94702,20141024,1452,11,BKN037 OVC060, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, ,11, ,340, , , ,29.75, , , , , ,29.77, ,AA, , , ,29.77,
94702,20141024,1552,11,FEW037 BKN046 OVC065, ,10.00, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, , 64, , 8, ,320, , , ,29.74, , , , , ,29.76, ,AA, , , ,29.76,
94702,20141024,1652,11,OVC045, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, , 5, ,320, , , ,29.76, , , , , ,29.78, ,AA, , , ,29.78,
94702,20141024,1752,11,OVC044, ,10.00, , , ,56, ,13.3, ,50, ,10.2, ,45, ,7.2, , 67, , 7, ,340, , , ,29.77, , , , , ,29.78, ,AA, , , ,29.79,
94702,20141024,1852,11,FEW045, ,10.00, , , ,54, ,12.2, ,49, ,9.7, ,45, ,7.2, , 72, , 3, ,320, , , ,29.77, , , , , ,29.79, ,AA, , , ,29.79,
94702,20141024,1952,11,CLR, ,10.00, , , ,53, ,11.7, ,49, ,9.4, ,45, ,7.2, , 74, , 7, ,270, , , ,29.78, , , , , ,29.80, ,AA, , , ,29.80,
94702,20141024,2052,11,CLR, ,10.00, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, , 77, , 6, ,280, , , ,29.78, , , , , ,29.80, ,AA, , , ,29.80,
94702,20141024,2152,11,CLR, ,10.00, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, , 80, , 7, ,290, , , ,29.79, , , , , ,29.81, ,AA, , , ,29.81,
94702,20141024,2252,11,CLR, ,10.00, , , ,50, ,10.0, ,47, ,8.3, ,44, ,6.7, , 80, , 6, ,290, , , ,29.80, , , , , ,29.82, ,AA, , , ,29.82,
94702,20141024,2352,11,CLR, ,10.00, , , ,53, ,11.7, ,48, ,8.9, ,43, ,6.1, , 69, ,11, ,320, ,18, ,29.79, , , , , ,29.81, ,AA, , , ,29.81,
94702,20141025,0052,11,CLR, ,10.00, , , ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, , 69, ,11, ,320, , , ,29.80, , , , , ,29.82, ,AA, , , ,29.82,
94702,20141025,0152,11,CLR, ,10.00, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, , 71, , 8, ,310, , , ,29.80, , , , , ,29.82, ,AA, , , ,29.82,
94702,20141025,0252,11,CLR, ,10.00, , , ,50, ,10.0, ,46, ,7.6, ,41, ,5.0, , 71, , 7, ,290, , , ,29.81, , , , , ,29.83, ,AA, , , ,29.83,
94702,20141025,0352,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.3, ,41, ,5.0, , 74, , 5, ,310, , , ,29.80, , , , , ,29.82, ,AA, , , ,29.82,
94702,20141025,0452,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.3, ,41, ,5.0, , 74, , 6, ,310, , , ,29.81, , , , , ,29.83, ,AA, , , ,29.83,
94702,20141025,0552,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.1, ,40, ,4.4, , 71, , 0, ,000, , , ,29.82, , , , , ,29.83, ,AA, , , ,29.84,
94702,20141025,0652,11,CLR, ,10.00, , , ,49, ,9.4, ,45, ,7.1, ,40, ,4.4, , 71, , 3, ,360, , , ,29.82, , , , , ,29.84, ,AA, , , ,29.84,
94702,20141025,0752,11,CLR, ,10.00, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5.0, , 64, , 5, ,310, , , ,29.82, , , , , ,29.83, ,AA, , , ,29.84,
94702,20141025,0852,11,CLR, ,10.00, , , ,55, ,12.8, ,48, ,8.7, ,40, ,4.4, , 57, , 6, ,260, , , ,29.81, , , , , ,29.83, ,AA, , , ,29.83,
94702,20141025,0952,11,CLR, ,10.00, , , ,59, ,15.0, ,50, ,10.0, ,41, ,5.0, , 51, , 8, ,230, , , ,29.79, , , , , ,29.81, ,AA, , , ,29.81,
94702,20141025,1052,11,CLR, ,10.00, , , ,60, ,15.6, ,52, ,11.0, ,44, ,6.7, , 56, ,10, ,230, , , ,29.77, , , , , ,29.79, ,AA, , , ,29.79,
94702,20141025,1152,11,CLR, ,10.00, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, , 54, ,11, ,220, , , ,29.73, , , , , ,29.75, ,AA, , , ,29.75,
94702,20141025,1252,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, , 56, ,11, ,220, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.70,
94702,20141025,1352,11,FEW055, ,10.00, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, ,17, ,230, , , ,29.66, , , , , ,29.68, ,AA, , , ,29.68,
94702,20141025,1452,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, , 56, ,14, ,220, , , ,29.64, , , , , ,29.66, ,AA, , , ,29.66,
94702,20141025,1552,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, , 56, ,11, ,220, , , ,29.63, , , , , ,29.65, ,AA, , , ,29.65,
94702,20141025,1652,11,CLR, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, , 9, ,220, , , ,29.62, , , , , ,29.63, ,AA, , , ,29.64,
94702,20141025,1752,11,CLR, ,10.00, , , ,62, ,16.7, ,55, ,13.0, ,50, ,10.0, , 65, , 9, ,210, , , ,29.61, , , , , ,29.62, ,AA, , , ,29.63,
94702,20141025,1852,11,FEW085, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, ,10, ,220, , , ,29.60, , , , , ,29.62, ,AA, , , ,29.62,
94702,20141025,1952,11,CLR, ,10.00, , , ,62, ,16.7, ,55, ,13.0, ,50, ,10.0, , 65, ,15, ,220, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141025,2052,11,CLR, ,10.00, , , ,62, ,16.7, ,55, ,13.0, ,50, ,10.0, , 65, ,15, ,220, , , ,29.56, , , , , ,29.58, ,AA, , , ,29.58,
94702,20141025,2152,11,BKN085, ,10.00, , , ,62, ,16.7, ,56, ,13.3, ,51, ,10.6, , 67, ,15, ,230, , , ,29.55, , , , , ,29.56, ,AA, , , ,29.57,
94702,20141025,2252,11,SCT060 BKN085, ,10.00, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, , 67, , 7, ,270, , , ,29.52, , , , , ,29.54, ,AA, , , ,29.54,
94702,20141025,2352,11,BKN060 BKN110, ,10.00, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, , 6, ,260, , , ,29.52, , , , , ,29.54, ,AA, , , ,29.54,
94702,20141026,0052,11,OVC065, ,10.00, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, , 65, ,10, ,260, , , ,29.51, , , , , ,29.53, ,AA, ,  T, ,29.53,
94702,20141026,0152,11,FEW100 FEW120, ,10.00, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, , 67, , 3, ,300, , , ,29.51, , , , , ,29.53, ,AA, ,  T, ,29.53,
94702,20141026,0252,11,FEW070, ,10.00, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, , 72, , 3, ,240, , , ,29.50, , , , , ,29.52, ,AA, , , ,29.52,
94702,20141026,0352,11,CLR, ,10.00, , , ,54, ,12.2, ,48, ,8.9, ,42, ,5.6, , 64, ,11, ,330, , , ,29.53, , , , , ,29.54, ,AA, , , ,29.55,
94702,20141026,0452,11,CLR, ,10.00, , , ,50, ,10.0, ,46, ,7.6, ,41, ,5.0, , 71, , 0, ,000, , , ,29.55, , , , , ,29.57, ,AA, , , ,29.57,
94702,20141026,0552,11,CLR, ,10.00, , , ,50, ,10.0, ,46, ,7.6, ,41, ,5.0, , 71, , 6, ,270, , , ,29.55, , , , , ,29.57, ,AA, , , ,29.57,
94702,20141026,0652,11,CLR, ,10.00, , , ,52, ,11.1, ,46, ,7.6, ,39, ,3.9, , 61, ,10, ,280, , , ,29.57, , , , , ,29.58, ,AA, , , ,29.59,
94702,20141026,0752,11,CLR, ,10.00, , , ,55, ,12.8, ,48, ,8.7, ,40, ,4.4, , 57, ,13, ,270, , , ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141026,0852,11,CLR, ,10.00, , , ,57, ,13.9, ,48, ,8.8, ,38, ,3.3, , 49, ,16, ,270, ,20, ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141026,0952,11,CLR, ,10.00, , , ,58, ,14.4, ,48, ,8.6, ,36, ,2.2, , 44, ,24, ,300, ,34, ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141026,1052,11,FEW055, ,10.00, , , ,60, ,15.6, ,49, ,9.6, ,38, ,3.3, , 44, ,20, ,300, ,30, ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141026,1152,11,BKN065 OVC075, ,10.00, , , ,60, ,15.6, ,49, ,9.3, ,37, ,2.8, , 43, ,18, ,300, ,26, ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141026,1252,11,OVC060, ,10.00, , , ,60, ,15.6, ,49, ,9.6, ,38, ,3.3, , 44, ,16, ,290, ,24, ,29.58, , , , , ,29.60, ,AA, , , ,29.60,
94702,20141026,1352,11,SCT055, ,10.00, , , ,62, ,16.7, ,50, ,9.9, ,37, ,2.8, , 40, ,18, ,280, ,28, ,29.57, , , , , ,29.59, ,AA, , , ,29.59,
94702,20141026,1452,11,SCT065, ,10.00, , , ,60, ,15.6, ,49, ,9.6, ,38, ,3.3, , 44, ,15, ,290, ,26, ,29.60, , , , , ,29.62, ,AA, , , ,29.62,
94702,20141026,1552,11,SCT060, ,10.00, , , ,60, ,15.6, ,49, ,9.3, ,37, ,2.8, , 43, ,14, ,300, ,32, ,29.62, , , , , ,29.64, ,AA, , , ,29.64,
94702,20141026,1652,11,CLR, ,10.00, , , ,57, ,13.9, ,48, ,8.8, ,38, ,3.3, , 49, ,18, ,300, ,25, ,29.65, , , , , ,29.67, ,AA, , , ,29.67,
94702,20141026,1752,11,SCT065, ,10.00, , , ,56, ,13.3, ,47, ,8.5, ,38, ,3.3, , 51, ,18, ,290, ,29, ,29.69, , , , , ,29.71, ,AA, , , ,29.71,
94702,20141026,1852,11,BKN060, ,10.00, , , ,54, ,12.2, ,47, ,8.2, ,39, ,3.9, , 57, ,11, ,290, ,18, ,29.72, , , , , ,29.74, ,AA, , , ,29.74,
94702,20141026,1952,11,CLR, ,10.00, , , ,54, ,12.2, ,47, ,8.2, ,39, ,3.9, , 57, , 8, ,300, , , ,29.74, , , , , ,29.76, ,AA, , , ,29.76,
94702,20141026,2052,11,CLR, ,10.00, , , ,52, ,11.1, ,46, ,7.7, ,39, ,3.9, , 61, , 6, ,270, , , ,29.77, , , , , ,29.79, ,AA, , , ,29.79,
94702,20141026,2152,11,FEW060, ,10.00, , , ,52, ,11.1, ,46, ,7.9, ,40, ,4.4, , 64, , 3, ,240, , , ,29.79, , , , , ,29.80, ,AA, , , ,29.81,
94702,20141026,2252,11,BKN050, ,10.00, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5.0, , 69, , 3, ,280, , , ,29.79, , , , , ,29.81, ,AA, , , ,29.81,
94702,20141026,2352,11,OVC049, ,10.00, , , ,54, ,12.2, ,48, ,8.9, ,42, ,5.6, , 64, , 9, ,250, , , ,29.79, , , , , ,29.80, ,AA, , , ,29.81,
94702,20141027,0052,11,OVC048, ,10.00, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5.0, , 64, , 8, ,270, , , ,29.79, , , , , ,29.81, ,AA, , , ,29.81,
94702,20141027,0152,11,SCT049, ,10.00, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5.0, , 69, , 7, ,260, , , ,29.81, , , , , ,29.83, ,AA, , , ,29.83,
94702,20141027,0252,11,FEW050, ,10.00, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5.0, , 69, , 8, ,250, , , ,29.82, , , , , ,29.84, ,AA, , , ,29.84,
94702,20141027,0352,11,CLR, ,10.00, , , ,50, ,10.0, ,45, ,7.3, ,40, ,4.4, , 69, , 5, ,280, , , ,29.84, , , , , ,29.86, ,AA, , , ,29.86,
94702,20141027,0452,11,FEW050, ,10.00, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5.0, , 69, , 5, ,240, , , ,29.87, , , , , ,29.89, ,AA, , , ,29.89,
94702,20141027,0552,11,BKN050, ,10.00, , , ,49, ,9.4, ,45, ,7.1, ,40, ,4.4, , 71, , 6, ,270, , , ,29.89, , , , , ,29.91, ,AA, , , ,29.91,
94702,20141027,0652,11,CLR, ,10.00, , , ,50, ,10.0, ,45, ,7.3, ,40, ,4.4, , 69, , 6, ,280, , , ,29.92, , , , , ,29.93, ,AA, , , ,29.94,
94702,20141027,0752,11,CLR, ,10.00, , , ,52, ,11.1, ,46, ,7.9, ,40, ,4.4, , 64, , 9, ,280, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141027,0852,11,CLR, ,10.00, , , ,55, ,12.8, ,47, ,8.5, ,39, ,3.9, , 55, , 9, ,270, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.97,
94702,20141027,0952,11,CLR, ,10.00, , , ,58, ,14.4, ,49, ,9.3, ,39, ,3.9, , 49, ,15, ,330, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141027,1052,11,CLR, ,10.00, , , ,60, ,15.6, ,50, ,9.8, ,39, ,3.9, , 46, ,11, ,330, , , ,29.97, , , , , ,29.99, ,AA, , , ,29.99,
94702,20141027,1152,11,CLR, ,10.00, , , ,61, ,16.1, ,50, ,10.1, ,39, ,3.9, , 44, ,11, ,300, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141027,1252,11,CLR, ,10.00, , , ,63, ,17.2, ,51, ,10.6, ,39, ,3.9, , 41, ,10, ,320, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141027,1352,11,CLR, ,10.00, , , ,64, ,17.8, ,52, ,10.8, ,39, ,3.9, , 40, , 8, ,290, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.96,
94702,20141027,1452,11,CLR, ,10.00, , , ,64, ,17.8, ,51, ,10.6, ,38, ,3.3, , 38, , 6, ,320, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.95,
94702,20141027,1552,11,CLR, ,10.00, , , ,64, ,17.8, ,51, ,10.6, ,38, ,3.3, , 38, , 7, ,270, , , ,29.95, , , , , ,29.96, ,AA, , , ,29.97,
94702,20141027,1652,11,CLR, ,10.00, , , ,59, ,15.0, ,49, ,9.5, ,39, ,3.9, , 48, , 5, ,270, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.98,
94702,20141027,1752,11,CLR, ,10.00, , , ,57, ,13.9, ,49, ,9.5, ,41, ,5.0, , 55, , 0, ,000, , , ,29.97, , , , , ,29.99, ,AA, , , ,29.99,
